SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct,State
SAL10242,Beaumont (NSW),SAL10242,117,63,250,1875,2.4,2577,2127880,7.03,9,41,12,0.61,NSW
SAL10243,Beaumont Hills,SAL10243,9041,38,650,3308,3.5,2155,902690,4.72,12,29,17,3.74,NSW
SAL10244,Beckom,SAL10244,123,42,105,1125,2.7,2665,999046,6.98,4,29,14,0.55,NSW
SAL10245,Bective,SAL10245,194,49,305,1575,2.4,2340,951269,2.47,3,33,13,1.67,NSW
SAL10246,Bectric,SAL10246,53,41,200,1208,2.8,2665,521959,2.37,7,52,19,1.99,NSW
SAL10247,Bedgerabong,SAL10247,127,45,250,1375,2.5,2871,2209466,5.85,12,34,14,0.59,NSW
SAL10248,Beechwood,SAL10248,914,37,368,1516,2.8,2446,2298792,-1.07,7,34,6,0.83,NSW
SAL10249,Beecroft,SAL10249,10291,43,590,2962,3,2119,2454109,3.21,9,32,14,1.25,NSW
SAL10250,Beecroft Peninsula,SAL10250,0,66,0,725,1,2540,2338756,6.36,6,48,14,0,NSW
SAL10251,Beelbangera,SAL10251,358,39,250,1786,2.6,2680,728576,6.3,2,53,14,1.78,NSW
SAL10252,Beemunnel,SAL10252,34,38,0,2749,2.9,2824,1515602,7.56,6,51,12,0,NSW
SAL10253,Bega,SAL10253,5013,43,320,1196,2.3,2550,2086409,4.98,8,49,17,0.8,NSW
SAL10254,Beggan Beggan,SAL10254,128,31,175,2139,2.8,2587,1414091,0.08,6,52,15,0.64,NSW
SAL10255,Belanglo,SAL10255,22,53,0,2250,2.5,2577,665838,-1.8,9,52,11,0,NSW
SAL10256,Belbora,SAL10256,123,55,300,971,2.1,2422,1884250,2.79,4,15,3,0.83,NSW
SAL10257,Belfield,SAL10257,6555,40,460,1727,2.9,2191,2428565,3.14,3,26,9,0.98,NSW
SAL10258,Belford,SAL10258,176,44,530,2833,3.4,2335,561087,0.4,11,19,9,4.91,NSW
SAL10259,Belfrayden,SAL10259,12,54,180,575,1.4,2650,1513343,-0.75,5,41,15,0.62,NSW
SAL10260,Belgravia,SAL10260,124,42,129,2083,2.6,2800,2141704,3.86,3,53,15,0.31,NSW
SAL10261,Belimbla Park,SAL10261,576,39,480,2213,3.3,2570,618451,5.64,11,34,19,4.04,NSW
SAL10262,Bell (NSW),SAL10262,44,41,0,1149,2.4,2786,1996176,7.93,12,54,16,0,NSW
SAL10263,Bella Vista,SAL10263,8384,40,740,3518,3.4,2153,2386013,5.58,2,33,17,1.61,NSW
SAL10264,Bellambi,SAL10264,4039,38,252,1183,2.3,2518,939792,5.94,2,52,15,1.39,NSW
SAL10265,Bellangry,SAL10265,114,54,250,1149,2.2,2446,539353,4.16,4,29,11,2.41,NSW
SAL10266,Bellata,SAL10266,266,45,180,1284,2.4,2397,693075,7.86,3,20,3,1.35,NSW
SAL10267,Bellawongarah,SAL10267,116,62,400,2187,2.2,2535,1762859,4.4,9,23,6,1.18,NSW
SAL10268,Bellbird,SAL10268,2338,34,323,1427,2.7,2325,1863453,6.6,14,50,4,0.9,NSW
SAL10269,Bellbird Heights,SAL10269,805,40,368,1487,2.6,2325,565318,7.46,7,37,8,3.38,NSW
SAL10270,Bellbrook,SAL10270,339,49,200,858,2.4,2440,1265313,7.3,6,24,13,0.82,NSW
SAL10271,Bellevue Hill,SAL10271,10590,39,650,3315,2.5,2023,2031266,1.81,10,15,11,1.66,NSW
SAL10272,Bellimbopinni,SAL10272,82,41,350,1187,2.3,2440,916880,-1.21,12,25,12,1.98,NSW
SAL10273,Bellingen,SAL10273,3923,44,390,1268,2.4,2454,1091460,-0.28,8,34,18,1.86,NSW
SAL10274,Bellmount Forest,SAL10274,120,49,420,2812,2.6,2581,1240976,-1.41,9,42,5,1.76,NSW
SAL10275,Belltrees,SAL10275,37,32,325,2750,3.5,2337,1281239,-0.95,3,36,7,1.32,NSW
SAL10276,Belmont (NSW),SAL10276,7289,48,340,1280,2.2,2280,1641840,-0.15,12,34,8,1.08,NSW
SAL10277,Belmont North,SAL10277,6291,40,380,1739,2.6,2280,1270746,1.41,10,52,6,1.55,NSW
SAL10278,Belmont South,SAL10278,1053,48,273,1239,2.3,2280,1313168,3.44,7,30,7,1.08,NSW
SAL10279,Belmore,SAL10279,13781,38,380,1456,2.6,2192,725281,5.12,9,16,18,2.72,NSW
SAL10280,Belmore River,SAL10280,268,51,230,1292,2.5,2440,1520545,0.11,1,39,15,0.79,NSW
SAL10281,Beloka,SAL10281,20,57,0,2750,2.9,2628,2185723,4.73,10,41,12,0,NSW
SAL10282,Belowra,SAL10282,5,50,0,1499,1.5,2545,1398613,5.04,9,17,6,0,NSW
SAL10283,Belrose,SAL10283,8726,46,890,2598,2.9,2085,1942646,3.59,14,37,3,2.38,NSW
SAL10284,Bemboka,SAL10284,589,50,245,1015,2.3,2550,1900804,7.04,7,46,15,0.67,NSW
SAL10285,Ben Bullen,SAL10285,71,55,160,1562,2.3,2790,1980415,-0.89,10,31,17,0.42,NSW
SAL10286,Ben Lomond (NSW),SAL10286,135,47,125,1231,2.4,2365,769536,-0.23,14,54,3,0.84,NSW
SAL10287,Benandarah,SAL10287,165,57,230,1025,2.1,2536,817824,2.29,4,34,18,1.46,NSW
SAL10288,Bendalong,SAL10288,135,55,310,1224,2.3,2539,1806002,-0.73,13,44,17,0.89,NSW
SAL10289,Bendemeer,SAL10289,486,52,300,1021,2.3,2355,677789,3.66,11,42,10,2.3,NSW
SAL10290,Bendick Murrell,SAL10290,143,56,200,1152,2.1,2803,2061729,1.98,12,59,10,0.5,NSW
SAL10291,Bendolba,SAL10291,253,37,325,1625,2.8,2420,1242452,0.85,6,37,6,1.36,NSW
SAL10292,Bendoura,SAL10292,108,43,270,1416,2.6,2622,1337291,-0.3,11,33,5,1.05,NSW
SAL10293,Benerembah,SAL10293,140,28,155,2125,3,2680,625657,1.35,11,39,8,1.29,NSW
SAL10294,Bengalla,SAL10294,16,46,140,1875,2.4,2333,1783743,4.08,6,38,6,0.41,NSW
SAL10295,Bennetts Green,SAL10295,0,72,0,900,2,2290,1181669,3.76,6,15,4,0,NSW
SAL10296,Benolong,SAL10296,76,32,240,1843,3.4,2818,2029247,-0.36,2,42,9,0.62,NSW
SAL10297,Bensville,SAL10297,2500,42,463,2176,2.9,2251,2267670,-0.75,5,43,17,1.06,NSW
SAL10298,Bentley (NSW),SAL10298,225,53,250,1212,2.6,2480,1619043,-1.73,7,58,7,0.8,NSW
SAL10299,Berala,SAL10299,8757,37,380,1552,3,2141,1732310,-1.88,6,49,10,1.14,NSW
SAL10300,Berambing,SAL10300,104,47,200,2035,2.6,2758,2171370,6.8,3,31,19,0.48,NSW
SAL10301,Beresfield,SAL10301,3267,39,350,1257,2.3,2322,609751,-1.55,11,25,12,2.98,NSW
SAL10302,Bergalia,SAL10302,180,51,600,1541,2.7,2537,1929626,5.31,12,51,8,1.62,NSW
SAL10303,Berkeley,SAL10303,7798,40,290,1217,2.5,2506,2478768,6.72,5,21,11,0.61,NSW
SAL10304,Berkeley Vale,SAL10304,8951,36,420,1791,2.7,2261,1311774,-1.02,13,40,6,1.66,NSW
SAL10305,Berkshire Park,SAL10305,2149,37,450,2036,3.2,2765,2241093,2.36,8,37,8,1.04,NSW
SAL10306,Berlang,SAL10306,0,0,0,0,0,2622,961079,7.62,11,32,7,0,NSW
SAL10307,Bermagui,SAL10307,1865,58,310,1022,2.1,2546,868452,6.34,5,43,19,1.86,NSW
SAL10308,Berowra,SAL10308,4762,41,580,2781,3,2081,606081,2.9,12,53,16,4.98,NSW
SAL10309,Berowra Heights,SAL10309,5286,42,580,2468,2.9,2082,1483237,5.63,10,48,11,2.03,NSW
SAL10310,Berowra Waters,SAL10310,169,56,575,1812,2.1,2082,2161909,6.33,3,52,7,1.38,NSW
SAL10311,Berrambool,SAL10311,486,46,320,1136,2.2,2548,1058986,1.48,9,22,2,1.57,NSW
SAL10312,Berrara,SAL10312,333,59,335,1269,2.2,2540,610078,6.92,11,35,11,2.86,NSW
SAL10313,Berremangra,SAL10313,87,51,0,1541,2.4,2582,2415631,2.7,3,35,16,0,NSW
SAL10314,Berrico,SAL10314,33,55,0,1406,2.2,2422,522671,3.28,2,50,15,0,NSW
SAL10315,Berridale,SAL10315,1300,45,270,1455,2.3,2628,1966976,8,6,31,17,0.71,NSW
SAL10316,Berrigal,SAL10316,39,41,275,612,3.1,2390,1904104,6.43,8,30,6,0.75,NSW
SAL10317,Berrigan,SAL10317,1264,55,173,980,2.2,2712,2159066,1.62,6,29,15,0.42,NSW
SAL10318,Berrilee,SAL10318,212,51,350,2349,2.9,2159,551663,-1.9,1,29,17,3.3,NSW
SAL10319,Berrima,SAL10319,813,52,490,2100,2.5,2577,1564284,4.26,8,54,15,1.63,NSW
SAL10320,Berringer Lake,SAL10320,30,49,360,900,2,2539,2426914,5.04,1,31,8,0.77,NSW
SAL10321,Berry,SAL10321,3098,57,520,1495,2.3,2535,811955,4.51,9,15,5,3.33,NSW
SAL10322,Berry Jerry,SAL10322,82,43,200,2156,2.6,2701,1682459,7.68,8,27,19,0.62,NSW
SAL10323,Berry Mountain,SAL10323,29,65,660,2250,1.9,2535,1866970,6.63,6,52,16,1.84,NSW
SAL10324,Berry Park,SAL10324,182,61,307,1125,2.3,2321,612547,2.49,2,24,18,2.61,NSW
SAL10325,Berthong,SAL10325,65,32,200,2250,3.3,2594,1410681,-1.37,13,47,2,0.74,NSW
SAL10326,Beryl,SAL10326,117,48,410,1583,2.6,2852,2107618,2.76,9,40,16,1.01,NSW
SAL10327,Bethungra,SAL10327,137,57,113,1016,1.9,2590,2299678,4.89,8,26,17,0.26,NSW
SAL10328,Bevendale,SAL10328,45,55,180,1208,1.9,2581,2310578,4.08,13,33,12,0.41,NSW
SAL10329,Beverley Park,SAL10329,2646,42,540,2242,2.9,2217,642483,3.38,4,29,10,4.37,NSW
SAL10330,Beverly Hills,SAL10330,10483,40,460,1862,2.9,2209,1158271,2.69,2,19,18,2.07,NSW
SAL10331,Bewong,SAL10331,80,41,450,1774,2.5,2540,714835,0.94,13,16,16,3.27,NSW
SAL10332,Bexhill,SAL10332,528,44,340,1704,2.6,2480,901896,0.77,14,28,9,1.96,NSW
SAL10333,Bexley,SAL10333,19646,40,470,1870,2.9,2207,584896,3,6,43,19,4.18,NSW
SAL10334,Bexley North,SAL10334,4281,42,450,1894,2.7,2207,977095,-0.39,1,55,9,2.39,NSW
SAL10335,Biala,SAL10335,84,38,230,2125,2.8,2581,571295,1.41,7,15,4,2.09,NSW
SAL10336,Bibbenluke,SAL10336,82,52,195,1357,2.3,2632,1243974,1.24,1,27,15,0.82,NSW
SAL10337,Biddon,SAL10337,123,38,108,1300,2.5,2827,1387121,3.87,13,46,3,0.4,NSW
SAL10338,Bidgeemia,SAL10338,32,54,0,2250,2.4,2642,1821831,-1.33,6,48,2,0,NSW
SAL10339,Bidwill (NSW),SAL10339,4202,30,200,899,2.8,2770,1848224,6.3,5,28,6,0.56,NSW
SAL10340,Bielsdown Hills,SAL10340,104,56,300,1343,2.4,2453,2205738,3.62,12,52,18,0.71,NSW
SAL10341,Big Hill (NSW),SAL10341,78,53,550,2333,2.6,2579,1556731,4.71,10,52,2,1.84,NSW
SAL10342,Big Jacks Creek,SAL10342,61,44,225,2124,2.4,2339,2015448,5.03,14,55,17,0.58,NSW
SAL10343,Big Ridge,SAL10343,16,59,0,1666,2,2330,1325816,0.91,3,29,4,0,NSW
SAL10344,Big Springs,SAL10344,135,49,150,1708,2.7,2650,874705,2.7,6,53,11,0.89,NSW
SAL10345,Bigga,SAL10345,268,57,215,875,2,2583,2120118,7.56,4,20,12,0.53,NSW
SAL10346,Bilambil,SAL10346,441,45,340,1385,2.8,2486,2356926,5.67,14,43,4,0.75,NSW
SAL10347,Bilambil Heights,SAL10347,3491,44,470,1562,2.6,2486,2158845,7.7,12,51,3,1.13,NSW
SAL10348,Bilbul,SAL10348,586,43,280,2025,2.7,2680,1054594,5.46,6,33,4,1.38,NSW
SAL10349,Bilgola Beach,SAL10349,251,54,1075,4299,2.5,2107,647718,-0.24,4,15,16,8.63,NSW
SAL10350,Bilgola Plateau,SAL10350,3650,46,895,2856,2.9,2107,1857563,-1.35,1,35,10,2.51,NSW
SAL10351,Billeroy,SAL10351,31,51,0,1875,2.7,2829,1145263,3.78,5,53,16,0,NSW
SAL10352,Billilingra,SAL10352,7,51,0,2250,2.7,2630,1907321,1.58,8,32,3,0,NSW
SAL10353,Billimari,SAL10353,117,50,220,1375,2.2,2804,1508239,0.75,6,41,7,0.76,NSW
SAL10354,Billinudgel,SAL10354,261,43,289,1474,2.7,2483,607512,6.07,10,42,6,2.47,NSW
SAL10355,Billys Creek,SAL10355,79,53,225,491,1.9,2453,647443,1.67,9,22,7,1.81,NSW
SAL10356,Billywillinga,SAL10356,196,45,200,1843,2.7,2795,2019163,1.17,4,45,6,0.52,NSW
SAL10357,Bilpin,SAL10357,653,48,410,1692,2.6,2758,873616,6.5,10,26,13,2.44,NSW
SAL10358,Bimberi,SAL10358,0,0,0,0,0,2611,1157409,6.46,9,56,5,0,ACT
SAL10359,Bimbi,SAL10359,71,49,130,1781,2.6,2810,1186976,1.56,8,20,15,0.57,NSW
SAL10360,Bimbimbie,SAL10360,113,43,0,1666,2.9,2536,1914447,6.32,3,40,15,0,NSW
SAL10361,Binalong,SAL10361,550,45,280,1433,2.3,2584,875037,6.51,14,30,12,1.66,NSW
SAL10362,Binda,SAL10362,291,45,230,1325,2.3,2583,1544107,2.24,6,44,2,0.77,NSW
SAL10363,Bindera,SAL10363,32,65,120,962,1.7,2422,1307364,-1.34,4,33,6,0.48,NSW
SAL10364,Bingara,SAL10364,1318,61,200,853,2,2404,617796,-1.98,1,32,6,1.68,NSW
SAL10365,Bingeebeebra Creek,SAL10365,39,52,0,1333,2.4,2469,1840575,3.23,9,38,13,0,NSW
SAL10366,Bingie,SAL10366,205,61,273,1125,2.1,2537,1741082,1.44,4,59,6,0.82,NSW
SAL10367,Bingleburra,SAL10367,36,58,450,900,2.6,2311,1490198,7.97,11,34,14,1.57,NSW
SAL10368,Biniguy,SAL10368,159,33,180,1474,2.8,2399,1198376,5.72,14,21,12,0.78,NSW
SAL10369,Binjura,SAL10369,339,48,425,2042,2.6,2630,769544,5.61,5,21,2,2.87,NSW
SAL10370,Binna Burra (NSW),SAL10370,223,39,400,2113,3,2479,880002,7.55,3,30,13,2.36,NSW
SAL10371,Binnaway,SAL10371,658,54,150,782,2,2395,1198002,6.88,4,56,7,0.65,NSW
SAL10372,Binya,SAL10372,122,42,250,1875,3.1,2665,2088015,1.18,13,28,12,0.62,NSW
SAL10373,Birchgrove,SAL10373,3228,46,700,3603,2.4,2041,1090978,-0.34,9,26,13,3.34,NSW
SAL10374,Birdwood (NSW),SAL10374,34,63,250,624,1.8,2446,2077363,5.46,7,43,7,0.63,NSW
SAL10375,Birganbigil,SAL10375,59,41,100,1600,2.9,2710,2079159,1.78,8,29,6,0.25,NSW
SAL10376,Birmingham Gardens,SAL10376,2598,28,380,1468,2.6,2287,1407317,2.73,3,22,19,1.4,NSW
SAL10377,Birriwa,SAL10377,45,47,270,1624,2.3,2844,888215,4.3,3,53,17,1.58,NSW
SAL10378,Birrong,SAL10378,3331,36,440,1575,3.2,2143,821184,7.08,14,23,14,2.79,NSW
SAL10379,Bishops Bridge,SAL10379,218,43,185,1949,2.8,2326,2347191,2.19,7,42,8,0.41,NSW
SAL10380,Bithramere,SAL10380,163,51,350,1625,2.6,2340,1971091,5.83,8,41,15,0.92,NSW
SAL10381,Black Creek (Port Macquarie-Hastings - NSW),SAL10381,47,59,0,1416,2.3,2439,1168234,0.68,14,21,2,0,NSW
SAL10382,Black Creek (Snowy Valleys - NSW),SAL10382,16,23,0,1375,3.8,2729,878480,4.98,5,58,13,0,NSW
SAL10383,Black Head,SAL10383,972,65,375,1053,2,2430,532711,-1.98,1,28,4,3.66,NSW
SAL10384,Black Hill (NSW),SAL10384,516,47,586,2980,3.2,2322,1291971,6.72,3,25,19,2.36,NSW
SAL10385,Black Hollow,SAL10385,11,56,0,1375,2,2828,1001157,-1.7,5,46,12,0,NSW
SAL10386,Black Mountain (NSW),SAL10386,291,47,225,1768,2.6,2365,684423,5.13,3,42,8,1.71,NSW
SAL10387,Black Range (NSW),SAL10387,230,42,380,1625,2.8,2550,1016349,-1.54,14,20,11,1.94,NSW
SAL10388,Black Springs (NSW),SAL10388,227,46,200,1774,2.5,2787,2252290,0.66,1,49,14,0.46,NSW
SAL10389,Blackalls Park,SAL10389,2812,43,350,1422,2.5,2283,1412495,2.97,7,20,15,1.29,NSW
SAL10390,Blackbutt (NSW),SAL10390,3291,43,420,1604,2.6,2529,2206493,2.2,1,38,16,0.99,NSW
SAL10391,Blackett,SAL10391,3586,31,310,1174,2.9,2770,1324792,-0.08,10,23,7,1.22,NSW
SAL10392,Blackheath,SAL10392,4672,53,380,1332,2,2785,2285954,1.34,13,16,8,0.86,NSW
SAL10393,Blackmans Flat,SAL10393,22,38,360,2250,3.8,2790,633272,5.28,6,52,14,2.96,NSW
SAL10394,Blackmans Point,SAL10394,178,58,260,737,1.9,2444,1267836,4.69,6,28,17,1.07,NSW
SAL10395,Blacksmiths,SAL10395,1881,50,390,1252,2.3,2281,1486001,-1.28,14,45,16,1.36,NSW
SAL10396,Blacktown,SAL10396,50961,34,400,1774,2.9,2148,1202335,5.47,7,44,19,1.73,NSW
SAL10397,Blackville,SAL10397,128,45,172,1416,2.7,2343,1307789,-1.47,12,41,4,0.68,NSW
SAL10398,Blackwall (NSW),SAL10398,1941,45,390,1449,2.2,2256,2191985,3.43,11,50,17,0.93,NSW
SAL10399,Blair Athol (NSW),SAL10399,2725,37,470,2389,3.4,2560,1626081,0.6,1,45,2,1.5,NSW
SAL10400,Blairmount,SAL10400,409,33,385,1792,3.1,2559,502869,3.88,11,56,2,3.98,NSW
SAL10401,Blakebrook,SAL10401,132,47,335,1825,2.5,2480,1281474,0.61,3,20,7,1.36,NSW
SAL10402,Blakehurst,SAL10402,6652,43,600,2474,3.1,2221,954351,7.85,12,57,12,3.27,NSW
SAL10403,Blakney Creek,SAL10403,92,39,350,2374,2.6,2581,1860828,1.1,9,59,8,0.98,NSW
SAL10404,Bland,SAL10404,61,29,0,1437,3.1,2721,1136584,0.42,2,32,4,0,NSW
SAL10405,Blandford,SAL10405,205,51,200,1449,2,2338,1118467,0.78,14,28,7,0.93,NSW
SAL10406,Blaxland (NSW),SAL10406,7434,41,420,2171,2.7,2774,1638848,6.96,5,34,2,1.33,NSW
SAL10407,Blaxlands Creek,SAL10407,113,55,275,1531,2.8,2460,538467,4.36,3,25,9,2.66,NSW
SAL10408,Blaxlands Ridge,SAL10408,589,39,470,2764,3.4,2758,2358336,5.31,12,51,15,1.04,NSW
SAL10409,Blayney,SAL10409,3448,38,265,1383,2.5,2799,1536685,7.18,12,54,5,0.9,NSW
SAL10410,Bligh Park,SAL10410,6220,32,410,2029,2.8,2756,1377844,7.12,13,18,5,1.55,NSW
SAL10411,Blighty,SAL10411,192,36,124,1374,2.8,2713,980047,5.39,5,58,17,0.66,NSW
SAL10412,Blowering,SAL10412,3,72,0,450,1,2720,2207923,-0.02,7,20,12,0,NSW
SAL10413,Blue Bay,SAL10413,1060,52,380,1323,2.1,2261,1607447,6.43,1,37,8,1.23,NSW
SAL10414,Blue Haven,SAL10414,6563,33,420,1608,2.9,2262,1439903,0.04,3,22,2,1.52,NSW
SAL10415,Blue Knob,SAL10415,210,58,250,739,1.9,2480,628391,5.43,11,44,10,2.07,NSW
SAL10416,Blue Mountains National Park,SAL10416,0,69,0,1625,1,2787,939430,4.86,13,50,7,0,NSW
SAL10417,Blue Nobby,SAL10417,25,50,0,1624,2.5,2408,1517026,5.59,6,56,14,0,NSW
SAL10418,Blue Vale,SAL10418,81,38,325,2083,2.8,2380,2159280,3.33,7,25,13,0.78,NSW
SAL10419,Blueys Beach,SAL10419,242,64,255,1275,2,2428,2405279,4.39,10,19,18,0.55,NSW
SAL10420,Boambee,SAL10420,1770,47,315,2048,2.9,2450,2379072,7.53,3,17,2,0.69,NSW
SAL10421,Boambee East,SAL10421,5304,42,410,1407,2.5,2452,756687,-0.99,4,29,10,2.82,NSW
SAL10422,Boambolo,SAL10422,79,36,330,2312,2.9,2582,2274027,1.09,6,16,9,0.75,NSW
SAL10423,Boat Harbour (Lismore - NSW),SAL10423,19,38,590,2374,2.9,2480,607450,4.11,5,16,3,5.05,NSW
SAL10424,Boat Harbour (Port Stephens - NSW),SAL10424,993,47,470,1741,2.6,2316,671890,7.64,11,22,19,3.64,NSW
SAL10425,Bobadah,SAL10425,30,43,0,1937,2.7,2877,938741,-1.04,9,44,5,0,NSW
SAL10426,Bobin,SAL10426,141,55,216,1083,2.3,2429,781974,-1.77,13,55,2,1.44,NSW
SAL10427,Bobs Creek,SAL10427,119,46,550,1531,2.9,2439,2483509,-1.44,12,19,13,1.15,NSW
SAL10428,Bobs Farm,SAL10428,662,57,196,1211,2.3,2316,1948685,-1.48,1,44,17,0.52,NSW
SAL10429,Bobundara,SAL10429,27,44,270,900,2.4,2630,616381,7.08,13,58,19,2.28,NSW
SAL10430,Boco,SAL10430,16,35,0,2499,3,2631,2021701,5.21,5,24,6,0,NSW
SAL10431,Bocoble,SAL10431,132,51,335,1359,2.5,2850,2120197,4.77,11,47,17,0.82,NSW
SAL10432,Bocobra,SAL10432,60,50,150,1375,2.6,2865,634508,3.23,1,38,10,1.23,NSW
SAL10433,Bodalla,SAL10433,808,53,275,1181,2.3,2545,2278226,5.82,8,33,10,0.63,NSW
SAL10434,Bodangora,SAL10434,74,52,220,1187,2.4,2820,2411221,-0.44,7,44,3,0.47,NSW
SAL10435,Boeill Creek,SAL10435,89,40,225,2399,2.8,2739,1947687,1.92,5,39,15,0.6,NSW
SAL10436,Bogan,SAL10436,44,43,0,1166,2.8,2826,1699386,2.9,6,25,12,0,NSW
SAL10437,Bogan Gate,SAL10437,269,40,200,1260,2.6,2876,1841466,-0.9,4,49,3,0.56,NSW
SAL10438,Bogangar,SAL10438,3313,41,460,1595,2.6,2488,2122241,2.2,9,15,17,1.13,NSW
SAL10439,Bogee,SAL10439,82,52,180,933,2.1,2849,1340477,1.17,14,31,14,0.7,NSW
SAL10440,Boggabilla,SAL10440,1022,36,155,1105,2.9,2409,860032,-1.64,3,45,18,0.94,NSW
SAL10441,Boggabri,SAL10441,1203,43,300,1506,2.3,2382,1546811,-0.63,2,20,2,1.01,NSW
SAL10442,Bogong Peaks Wilderness,SAL10442,0,0,0,0,0,2720,1918175,5.64,7,27,17,0,NSW
SAL10443,Bohena Creek,SAL10443,214,44,200,2125,2.8,2390,2209536,-1.82,13,40,14,0.47,NSW
SAL10444,Bohnock,SAL10444,83,52,250,1625,2.8,2430,2298596,7.34,2,50,4,0.57,NSW
SAL10445,Bolaro,SAL10445,31,61,360,774,1.8,2629,1379611,-1.14,13,19,4,1.36,NSW
SAL10446,Bolivia,SAL10446,74,61,140,866,1.9,2372,1720412,5.99,6,28,2,0.42,NSW
SAL10447,Bolong,SAL10447,94,46,335,1625,2.6,2540,1229903,6.99,11,29,4,1.42,NSW
SAL10448,Bolton Point,SAL10448,2124,43,267,1217,2.5,2283,545714,7.41,8,26,17,2.54,NSW
SAL10449,Bolwarra (NSW),SAL10449,1350,41,440,2217,2.8,2320,1474339,6.67,3,56,9,1.55,NSW
SAL10450,Bolwarra Heights,SAL10450,3436,36,420,2546,3.1,2320,2175810,0.88,3,22,17,1,NSW
SAL10451,Bom Bom,SAL10451,0,57,280,1625,1,2460,2444624,1.33,3,45,14,0.6,NSW
SAL10452,Bomaderry,SAL10452,6738,45,310,1119,2.2,2541,1130271,2.27,1,40,14,1.43,NSW
SAL10453,Bombah Point,SAL10453,24,49,260,2749,2.8,2423,2015536,-0.61,9,43,12,0.67,NSW
SAL10454,Bombala,SAL10454,1372,47,215,1277,2.1,2632,2260427,-1.78,5,18,5,0.49,NSW
SAL10455,Bombay,SAL10455,142,49,290,2042,2.6,2622,624123,6.69,9,42,5,2.42,NSW
SAL10456,Bombira,SAL10456,504,40,380,2903,3,2850,1436093,3.54,5,39,16,1.38,NSW
SAL10457,Bombo,SAL10457,175,40,610,2594,2.9,2533,1854204,4.09,7,54,5,1.71,NSW
SAL10458,Bombowlee,SAL10458,291,51,325,1800,2.6,2720,1631565,7.27,1,46,9,1.04,NSW
SAL10459,Bombowlee Creek,SAL10459,52,47,290,2333,2.7,2720,1846932,4.65,9,50,3,0.82,NSW
SAL10460,Bomen,SAL10460,40,43,150,1875,2.6,2650,1329957,4.91,1,25,16,0.59,NSW
SAL10461,Bonalbo,SAL10461,338,59,210,668,1.8,2469,678274,5.87,4,51,15,1.61,NSW
SAL10462,Bondi,SAL10462,10411,34,656,2546,2.1,2026,1187995,-0.84,7,24,3,2.87,NSW
SAL10463,Bondi Beach,SAL10463,11513,33,675,2795,2,2026,1873928,1.6,11,52,4,1.87,NSW
SAL10464,Bondi Forest,SAL10464,0,53,0,0,0,2632,2368836,7.68,12,50,12,0,NSW
SAL10465,Bondi Junction,SAL10465,10361,35,660,2379,2.1,2022,911927,7.23,9,41,8,3.76,NSW
SAL10466,Bonnells Bay,SAL10466,4066,42,400,1460,2.5,2264,1289852,6.84,1,31,17,1.61,NSW
SAL10467,Bonnet Bay,SAL10467,2238,44,700,3087,3,2226,2431760,2.52,12,21,8,1.5,NSW
SAL10468,Bonny Hills,SAL10468,3045,51,445,1421,2.5,2445,631373,6.57,14,23,12,3.67,NSW
SAL10469,Bonnyrigg,SAL10469,9785,37,374,1393,3.2,2177,1987028,-1.52,13,49,3,0.98,NSW
SAL10470,Bonnyrigg Heights,SAL10470,7369,38,450,1930,3.6,2177,615294,-0.51,11,23,9,3.8,NSW
SAL10471,Bonshaw (NSW),SAL10471,133,51,200,1042,2.5,2361,1535362,2.14,13,50,8,0.68,NSW
SAL10472,Bonville,SAL10472,2939,44,465,1829,2.8,2450,2008027,2.83,6,44,7,1.2,NSW
SAL10473,Booerie Creek,SAL10473,130,49,245,1458,2.6,2480,1148307,0.64,11,45,17,1.11,NSW
SAL10474,Book Book,SAL10474,130,40,150,1843,3,2650,565726,1.56,10,33,12,1.38,NSW
SAL10475,Booker Bay,SAL10475,1442,54,400,1218,2.1,2257,641564,-0.37,11,55,4,3.24,NSW
SAL10476,Bookham,SAL10476,127,47,250,1375,2.6,2582,1926388,2.89,5,37,19,0.67,NSW
SAL10477,Bookookoorara,SAL10477,0,0,0,0,0,2372,768246,5.94,3,34,10,0,NSW
SAL10478,Bookram,SAL10478,0,0,0,0,0,2460,2254272,4.61,10,20,18,0,NSW
SAL10479,Boolambayte,SAL10479,85,53,315,1062,2.1,2423,618015,-0.92,2,57,3,2.65,NSW
SAL10480,Boolaroo,SAL10480,1636,39,400,1504,2.4,2284,2289250,2.88,1,38,11,0.91,NSW
SAL10481,Boolcarroll,SAL10481,25,29,175,3249,2.4,2388,754079,4.98,2,36,11,1.21,NSW
SAL10482,Booligal,SAL10482,98,43,150,1812,2.5,2711,1050929,3.3,12,20,18,0.74,NSW
SAL10483,Boolijah,SAL10483,0,0,0,0,0,2540,1189944,1.92,13,38,9,0,NSW
SAL10484,Boomanoomana,SAL10484,116,33,230,2050,3.3,2712,1188105,4.22,4,56,7,1.01,NSW
SAL10485,Boomerang Beach,SAL10485,423,46,350,1454,2.3,2428,1013758,7.69,6,36,12,1.8,NSW
